Primary Particle Size,DataSourceURL,Specific Surface Area,Component Molecular Weight,3D Dimensionality,Material Type,Aromatic,2D Dimensionality,DataSource,source_pdf,Not Aggreg-Agglom,Dendrimer,SingleCrystal,Lipid,Positive Polarity,Molecular Type,UltraPure,Product Name,UpdatedAt,Bulk Density,Molecular Identity,Aggreg-Agglom,Lambda Max,Molecular Weight,source_nano_db,Agglomerated,IsCrystalline,Polymer,dashboard_data_source,NanomaterialID,Monoclinic,Metal,Macrocyclic,Metal Oxide,Mean Hydrodynamic Diameter,Mean Primary Particle Size,Neutral Polarity,Polycrystalline,VHQ-R subset,Negative Polarity,Aggregated,Carbohydrate,Nucleic Acid,Zeta Potential,Purity99+,Protein,CuratedBy,Group Ii-Vi,Group Iv - Non C
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,0,0,0,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-10,0,Cu,0,0,0,1,0,0,0,nano_database,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es203475a,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-16,0,,0,0,0,1,0,0,0,nano_database,1722,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,80,0,1,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-10,0.8,CuO,0,0,0,1,0,0,0,nano_database,1757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,20,0,1,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0.45,Dy2O3,0,0,0,1,0,0,0,nano_database,1758,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,16,0,1,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-12,0.59,Er2O3,0,0,0,1,0,0,0,nano_database,1759,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,16,0,1,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-12,0.56,Eu2O3,0,0,0,1,0,0,0,nano_database,1760,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,250000,0,Polymer,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-21,0,Ag,0,0,0,1,0,0,1,nano_database,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,40,0,1,Metal,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0.1,Fe,0,0,0,1,0,0,0,nano_database,1761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,6,0,1,Metal,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0.36,Fe,0,0,0,1,0,0,0,nano_database,1762,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,7,0,1,Metal,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0.5,Fe,0,0,0,1,0,0,0,nano_database,1763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,0,0,1,Metal,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0.5,Fe,0,0,0,1,0,0,0,nano_database,1764,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,0,0,0,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,2.2,Fe,0,0,0,1,0,0,0,nano_database,1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,40,0,1,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,1.2,Fe2O3,0,0,0,1,0,0,0,nano_database,1766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,40,0,1,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0,Fe2O3,0,0,0,1,0,0,0,nano_database,1767,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,40,0,1,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0.84,Fe3O4,0,0,0,1,0,0,0,nano_database,1768,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,90,0,1,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0,Fe3O4,0,0,0,1,0,0,0,nano_database,1769,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,0,0,1,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0,Ge,0,0,0,1,0,0,0,nano_database,1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,10,0,1,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-12,0.3,Gd2O3,0,0,0,1,0,0,0,nano_database,1771,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,0,0,1,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-12,0,HfO2,0,0,0,1,0,0,0,nano_database,1772,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-21,0,,0,0,0,1,0,1,0,nano_database,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,15,0,1,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0.8,SnO2,0,0,0,1,0,0,0,nano_database,1773,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-21,0,,0,0,0,1,0,0,0,nano_database,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,15,0,1,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0,SnO2,0,0,0,1,0,0,0,nano_database,1774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-21,0,,0,0,0,1,0,0,0,nano_database,1728,0,0,0,0,126.8,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,55000,0,Polymer,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-21,0,PVP,0,0,0,1,0,0,1,nano_database,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-21,0,,0,0,0,1,0,1,0,nano_database,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-21,0,,0,0,0,1,0,0,0,nano_database,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-21,0,,0,0,0,1,0,0,0,nano_database,1729,0,0,0,0,155.7,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,55000,0,Metal,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-21,0,Ag,0,0,0,1,0,0,0,nano_database,1730,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-21,0,,0,0,0,1,0,1,0,nano_database,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-21,0,,0,0,0,1,0,0,0,nano_database,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-21,0,,0,0,0,1,0,0,0,nano_database,1730,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,55000,0,Metal,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-21,0,Ag,0,0,0,1,0,0,0,nano_database,1731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-21,0,,0,0,0,1,0,0,0,nano_database,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-21,0,,0,0,0,1,0,0,0,nano_database,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-21,0,,0,0,0,1,0,0,0,nano_database,1731,0,0,0,0,83.5,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,55000,0,Polymer,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-22,0,PVP,0,0,0,1,0,0,1,nano_database,1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-22,0,,0,0,0,1,0,0,0,nano_database,1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-22,0,,0,0,0,1,0,0,0,nano_database,1732,0,0,0,0,61.6,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-22,0,,0,0,0,1,0,0,0,nano_database,1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-22,0,,0,0,0,1,0,0,0,nano_database,1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-22,0,,0,0,0,1,0,0,0,nano_database,1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-22,0,,0,0,0,1,0,0,0,nano_database,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-22,0,,0,0,0,1,0,0,0,nano_database,1734,0,0,0,0,89.1,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-22,0,,0,0,0,1,0,0,0,nano_database,1733,0,0,0,0,198.3,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-22,0,,0,0,0,1,0,0,0,nano_database,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,15,0,1,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0.6,SnO2,0,0,0,1,0,0,0,nano_database,1775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,0,0,Polymer,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-22,0,PVP,0,0,0,1,0,0,1,nano_database,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,15,0,1,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-12,0.5,In(OH)3,0,0,0,1,0,0,0,nano_database,1778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://dx.doi.org/10.1021/es201686j,0,0,0,Metal,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-22,0,Ag,0,0,0,1,0,0,0,nano_database,1733,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,20,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0.8,In2O3,0,0,0,1,0,0,0,nano_database,1777,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,0,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-12,0,La2O3,0,0,0,1,0,0,0,nano_database,1781,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,0,0,0,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0,La2O3,0,0,0,1,0,0,0,nano_database,1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,50,0,0,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0,LiFePO4,0,0,0,1,0,0,0,nano_database,1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,20,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0,MgO,0,0,0,1,0,0,0,nano_database,1786,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,15,0,1,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0.6,SnO2,0,0,0,1,0,0,0,nano_database,1776,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://nbi.oregonstate.edu/analysis.php?from_lib=1&mode=exp&id=159,0,0,1,Metal,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,0,,2014-02-28,0,cetyl trimethylammonium bromide,0,0,0,1,0,0,0,nano_database,1787,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://nbi.oregonstate.edu/analysis.php?from_lib=1&mode=exp&id=160,0,0,1,Metal,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,0,,2014-02-28,0,Au,0,0,0,1,0,0,0,nano_database,1788,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://nbi.oregonstate.edu/analysis.php?from_lib=1&mode=exp&id=162,0,0,0,Metal Oxide,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,1,,2014-02-28,0,Ho2O3,0,0,0,1,0,0,0,nano_database,1790,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,0,0,1,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0,LaB6,0,0,0,1,0,0,0,nano_database,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://nbi.oregonstate.edu/analysis.php?from_lib=1&mode=exp&id=164,0,0,0,Metal,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,0,,2014-02-28,0,Mn,0,0,0,1,0,0,0,nano_database,1792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://nbi.oregonstate.edu/analysis.php?from_lib=1&mode=exp&id=165,0,0,0,,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,0,,2014-02-28,0,,0,0,0,1,0,0,0,nano_database,1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://nbi.oregonstate.edu/analysis.php?from_lib=1&mode=exp&id=164,0,0,0,,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,0,,2014-02-28,0,,0,0,0,1,0,0,0,nano_database,1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,50,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0.13,MgO,0,0,0,1,0,0,0,nano_database,1785,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://nbi.oregonstate.edu/analysis.php?from_lib=1&mode=exp&id=166,0,0,0,,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,0,,2014-02-28,0,,0,0,0,1,0,0,0,nano_database,1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es2002327,0,0,0,Metal,0,0,CEINT,0,0,0,0,0,0,,0,,2014-02-28,0,Ag,0,0,0,1,0,0,0,nano_database,1795,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es2002327,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2014-02-28,0,,0,0,0,1,0,0,0,nano_database,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,Graphically Represented,0,0,NULL,0,0
0,http://nbi.oregonstate.edu/analysis.php?from_lib=1&mode=exp&id=161,0,0,1,Metal,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,0,,2014-02-28,0,Au,0,0,0,1,0,0,0,nano_database,1789,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,0,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-12,0.4,La2O3,0,0,0,1,0,0,0,nano_database,1780,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://nbi.oregonstate.edu/analysis.php?from_lib=1&mode=exp&id=168,0,0,0,Metal Oxide,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,1,,2014-02-28,0,Sm2O,0,0,0,1,0,0,0,nano_database,1797,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://nbi.oregonstate.edu/analysis.php?from_lib=1&mode=exp&id=166,0,0,0,Metal Oxide,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,0,,2014-02-28,0,TiO2,0,0,0,1,0,0,0,nano_database,1794,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es2002327,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2014-02-28,0,390,0,0,0,1,0,0,0,nano_database,1795,0,0,0,0,12.09,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://nbi.oregonstate.edu/analysis.php?from_lib=1&mode=exp&id=170,0,0,0,Dendrimer,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,1,0,0,0,,1,,2014-02-28,0,thiophosphoryl-pmmh,0,0,0,1,0,0,0,nano_database,1799,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://dx.doi.org/10.1021/es2002327,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2014-02-28,0,,0,0,0,1,0,0,0,nano_database,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://nbi.oregonstate.edu/analysis.php?from_lib=1&mode=exp&id=172,0,0,0,Dendrimer,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,1,0,0,0,,1,,2014-02-28,0,thiophosphoryl-pmmh,0,0,0,1,0,0,0,nano_database,1801,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://nbi.oregonstate.edu/analysis.php?from_lib=1&mode=exp&id=165,0,0,0,Metal,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,0,,2014-02-28,0,Mn,0,0,0,1,0,0,0,nano_database,1793,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es2007758,0,0,0,Metal,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-23,0,PVP,0,0,0,1,0,0,0,nano_database,1804,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://nbi.oregonstate.edu/analysis.php?from_lib=1&mode=exp&id=163,0,0,0,Metal Oxide,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,1,,2014-02-28,0,Ho2O3,0,0,0,1,0,0,0,nano_database,1791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,60,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0,MgO,0,0,0,1,0,0,0,nano_database,1784,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://nbi.oregonstate.edu/analysis.php?from_lib=1&mode=exp&id=171,0,0,0,Dendrimer,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,1,0,0,0,,1,,2014-02-28,0,thiophosphoryl-pmmh,0,0,0,1,0,0,0,nano_database,1800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,0,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0,MnO2,0,0,0,1,0,0,0,nano_database,1807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://nbi.oregonstate.edu/analysis.php?from_lib=1&mode=exp&id=167,0,0,0,Metal Oxide,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,1,,2014-02-28,0,Sm2O3,0,0,0,1,0,0,0,nano_database,1796,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,2,0,0,Metal,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0,Mo,0,0,0,1,0,0,0,nano_database,1810,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,0,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0,Nb2O5,0,0,0,1,0,0,0,nano_database,1812,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,1.2,0,0,Metal,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,3.2,Ni,0,0,0,1,0,0,0,nano_database,1814,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://dx.doi.org/10.1021/es2007758,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-23,0,,0,0,0,1,0,0,0,nano_database,1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,10,0,1,Metal,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0.28,Ni,0,0,0,1,0,0,0,nano_database,1816,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,0,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0.9,Mn2O3,0,0,0,1,0,0,0,nano_database,1806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
